,datapoint,attr_val,data_values,flipset_values,score
2852,3391,1,"[0, 1, 2, 60, 60, 2, 6, 0, 10, 10]","[0.0, 1.0, 2.0, 60.0, 60.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5861620246699928
2853,7187,1,"[0, 1, 2, 5210, 180, 0, 0, 0, 5150, 180]","[0.0, 1.0, 2.0, 5210.0, 180.0, -0.0, -0.0, 2.0, 5150.0, 14.0]",0.5861791119617872
2854,3395,1,"[0, 1, 2, 130, 130, 2, 6, 0, 50, 0]","[0.0, 1.0, 2.0, 130.0, 130.0, 1.0, 6.0, 2.0, 50.0, -0.0]",0.58623025702288
2855,1586,1,"[0, 1, 2, 60, 70, 2, 6, 0, 10, 10]","[0.0, 1.0, 2.0, 60.0, 70.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5863462294469245
2856,6712,1,"[0, 1, 1, 1400, 1240, 1, 5, 0, 1400, 0]","[0.0, 1.0, 1.0, 1400.0, 1240.0, 0.0, 5.0, 2.0, 1400.0, -0.0]",0.5863761163455845
2857,6416,1,"[0, 1, 3, 20, 20, 2, 6, 0, 20, 10]","[0.0, 1.0, 3.0, 20.0, 20.0, 1.0, 6.0, 2.0, 20.0, 10.0]",0.5864709346748413
2858,7239,1,"[0, 1, 3, 90, 50, 2, 6, 0, 90, 0]","[0.0, 1.0, 3.0, 90.0, 50.0, 1.0, 6.0, 2.0, 90.0, -0.0]",0.5864894259418005
2859,1629,0,"[1, 0, 3, 230, 240, 2, 6, 0, 230, 240]","[1.0, 0.0, 3.0, 230.0, 240.0, 1.0, 6.0, 1.0, 230.0, 121.0]",0.5865231003630356
2860,389,1,"[0, 1, 3, 40, 40, 2, 6, 0, 10, 10]","[0.0, 1.0, 3.0, 40.0, 40.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5865488035088077
2861,2235,1,"[0, 1, 2, 4190, 570, 0, 0, 2, 3740, 570]","[0.0, 1.0, 2.0, 4190.0, 570.0, -0.0, -0.0, 3.0, 3740.0, 265.0]",0.5865758256502344
2862,3575,1,"[0, 1, 3, 30, 40, 2, 6, 0, 10, 10]","[0.0, 1.0, 3.0, 30.0, 40.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5865795460149734
2863,1605,1,"[0, 1, 2, 40, 80, 2, 6, 0, 10, 10]","[0.0, 1.0, 2.0, 40.0, 80.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5865918952126599
2864,6861,1,"[0, 1, 3, 40, 30, 2, 6, 0, 20, 10]","[0.0, 1.0, 3.0, 40.0, 30.0, 1.0, 6.0, 2.0, 20.0, 10.0]",0.586593616543283
2865,3821,1,"[0, 1, 3, 30, 30, 2, 6, 0, 20, 10]","[0.0, 1.0, 3.0, 30.0, 30.0, 1.0, 6.0, 2.0, 20.0, 10.0]",0.5866243580656738
2866,4736,0,"[1, 0, 3, 770, 4110, 1, 6, 0, 770, 0]","[1.0, 0.0, 3.0, 770.0, 4110.0, 0.0, 6.0, 2.0, 770.0, -0.0]",0.586644795732048
2867,1184,1,"[0, 1, 3, 20, 30, 2, 6, 0, 20, 10]","[0.0, 1.0, 3.0, 20.0, 30.0, 1.0, 6.0, 2.0, 20.0, 10.0]",0.5866550989129053
2868,2455,1,"[0, 1, 3, 6100, 2750, 0, 1, 0, 2720, 180]","[0.0, 1.0, 3.0, 6100.0, 2750.0, -0.0, 1.0, 2.0, 2720.0, 11.0]",0.5867007929440392
2869,7142,1,"[0, 1, 2, 7440, 310, 0, 0, 0, 6880, 0]","[0.0, 1.0, 2.0, 7440.0, 310.0, -0.0, -0.0, 4.0, 6880.0, -0.0]",0.5867411610994318
2870,3405,0,"[1, 0, 3, 1210, 920, 3, 6, 0, 110, 20]","[1.0, 0.0, 3.0, 1210.0, 920.0, 2.0, 6.0, 2.0, 110.0, 20.0]",0.5867445241877615
2871,4901,1,"[0, 1, 2, 5170, 180, 0, 0, 0, 5170, 180]","[0.0, 1.0, 2.0, 5170.0, 180.0, -0.0, -0.0, 2.0, 5170.0, 11.0]",0.5867600758104663
2872,7632,0,"[1, 0, 3, 320, 720, 3, 6, 0, 320, 0]","[1.0, 0.0, 3.0, 320.0, 720.0, 2.0, 6.0, 2.0, 320.0, -0.0]",0.586762555341645
2873,5139,0,"[1, 0, 3, 1280, 1280, 3, 6, 0, 0, 0]","[1.0, 0.0, 3.0, 1280.0, 1280.0, 2.0, 6.0, 2.0, 0.0, -0.0]",0.5867971832193786
2874,1781,0,"[1, 0, 1, 250, 250, 3, 6, 0, 80, 80]","[1.0, 0.0, 1.0, 250.0, 250.0, 2.0, 5.0, 1.0, 80.0, 16.0]",0.586812615456037
2875,1995,1,"[0, 1, 3, 5640, 0, 0, 5, 1, 5640, 0]","[0.0, 1.0, 3.0, 5640.0, -0.0, -0.0, 4.0, 4.0, 5640.0, -0.0]",0.5869535160132273
2876,5449,0,"[1, 0, 2, 5550, 5240, 1, 1, 3, 5360, 120]","[1.0, 0.0, 2.0, 5550.0, 5231.0, 0.0, 1.0, 4.0, 5360.0, -0.0]",0.5869799661281954
2877,2185,1,"[0, 1, 3, 180, 180, 2, 6, 0, 20, 0]","[0.0, 1.0, 3.0, 180.0, 180.0, 1.0, 6.0, 2.0, 20.0, -0.0]",0.5870039679190858
2878,6255,1,"[0, 1, 3, 210, 210, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 210.0, 210.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5870062772405413
2879,7356,1,"[0, 1, 3, 70, 70, 2, 6, 0, 10, 10]","[0.0, 1.0, 3.0, 70.0, 70.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5870089975733976
2880,6252,1,"[0, 1, 3, 90, 80, 2, 6, 0, 90, 0]","[0.0, 1.0, 3.0, 90.0, 80.0, 1.0, 6.0, 2.0, 90.0, -0.0]",0.5870418385878666
2881,4613,1,"[0, 1, 2, 60, 60, 2, 6, 0, 50, 10]","[0.0, 1.0, 2.0, 60.0, 60.0, 1.0, 6.0, 2.0, 50.0, 10.0]",0.5870778972754604
2882,4347,1,"[0, 1, 1, 4590, 1530, 1, 2, 0, 450, 310]","[0.0, 1.0, 1.0, 4590.0, 1530.0, 0.0, 2.0, 1.0, 450.0, 188.0]",0.5871016678211304
2883,4475,1,"[0, 1, 2, 4800, 230, 0, 0, 0, 4760, 220]","[0.0, 1.0, 2.0, 4800.0, 230.0, -0.0, -0.0, 2.0, 4760.0, 49.0]",0.5871167861521045
2884,1503,1,"[0, 1, 3, 70, 90, 2, 6, 0, 0, 10]","[0.0, 1.0, 3.0, 70.0, 90.0, 1.0, 6.0, 2.0, 0.0, 10.0]",0.5871482970670028
2885,8008,0,"[1, 0, 1, 8560, 520, 0, 0, 3, 8280, 520]","[1.0, 0.0, 1.0, 8560.0, 519.0, -0.0, -0.0, 4.0, 8280.0, 212.0]",0.5872241282270222
2886,4363,1,"[0, 1, 2, 20, 20, 2, 6, 0, 0, 20]","[0.0, 1.0, 2.0, 20.0, 20.0, 1.0, 6.0, 2.0, 0.0, 20.0]",0.5872409006698753
2887,7216,1,"[0, 1, 2, 20, 20, 2, 6, 0, 0, 20]","[0.0, 1.0, 2.0, 20.0, 20.0, 1.0, 6.0, 2.0, 0.0, 20.0]",0.5872409006698753
2888,6597,1,"[0, 1, 3, 0, 190, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 0.0, 190.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5872834263594646
2889,2179,1,"[0, 1, 3, 230, 230, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 230.0, 230.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5873129895043103
2890,4969,1,"[0, 1, 3, 230, 230, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 230.0, 230.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5873129895043103
2891,617,1,"[0, 1, 3, 60, 60, 2, 6, 0, 30, 10]","[0.0, 1.0, 3.0, 60.0, 60.0, 1.0, 6.0, 2.0, 30.0, 10.0]",0.5873134004295741
2892,2233,1,"[0, 1, 2, 50, 30, 2, 6, 0, 0, 20]","[0.0, 1.0, 2.0, 50.0, 30.0, 1.0, 6.0, 2.0, 0.0, 20.0]",0.5873327896091025
2893,1660,1,"[0, 1, 3, 5150, 240, 0, 0, 0, 5030, 190]","[0.0, 1.0, 3.0, 5150.0, 240.0, -0.0, -0.0, 2.0, 5030.0, 18.0]",0.5873358733655574
2894,6941,1,"[0, 1, 3, 110, 110, 2, 6, 0, 0, 10]","[0.0, 1.0, 3.0, 110.0, 110.0, 1.0, 6.0, 2.0, 0.0, 10.0]",0.5873935309123719
2895,6625,1,"[0, 1, 3, 1010, 920, 2, 5, 0, 30, 0]","[0.0, 1.0, 3.0, 1010.0, 920.0, 1.0, 5.0, 2.0, 30.0, -0.0]",0.5874337797581689
2896,5865,1,"[0, 1, 2, 20, 20, 2, 6, 0, 10, 20]","[0.0, 1.0, 2.0, 20.0, 20.0, 1.0, 6.0, 2.0, 10.0, 20.0]",0.5874697480931321
2897,4312,1,"[0, 1, 2, 230, 280, 2, 6, 0, 0, 0]","[0.0, 1.0, 2.0, 230.0, 280.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5875401048730056
2898,9456,1,"[0, 1, 2, 150, 150, 2, 6, 0, 10, 10]","[0.0, 1.0, 2.0, 150.0, 150.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5875425334158526
2899,1803,1,"[0, 1, 3, 150, 230, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 150.0, 230.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5875587757233163
2900,2114,1,"[0, 1, 3, 100, 100, 2, 6, 0, 100, 0]","[0.0, 1.0, 3.0, 100.0, 100.0, 1.0, 6.0, 2.0, 100.0, -0.0]",0.5876080924618374
2901,7203,1,"[0, 1, 2, 110, 130, 2, 6, 0, 110, 0]","[0.0, 1.0, 2.0, 110.0, 130.0, 1.0, 6.0, 2.0, 110.0, -0.0]",0.5876652110710994
2902,2440,1,"[0, 1, 3, 1530, 1530, 2, 3, 0, 150, 50]","[0.0, 1.0, 3.0, 1530.0, 1530.0, 1.0, 3.0, 2.0, 150.0, 50.0]",0.5876740096492359
2903,5599,1,"[0, 1, 3, 150, 50, 2, 6, 0, 150, 0]","[0.0, 1.0, 3.0, 150.0, 50.0, 1.0, 6.0, 2.0, 150.0, -0.0]",0.5876783916933515
2904,5553,1,"[0, 1, 3, 30, 100, 2, 6, 0, 10, 10]","[0.0, 1.0, 3.0, 30.0, 100.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5876840807666646
2905,5518,1,"[0, 1, 2, 160, 80, 2, 6, 0, 160, 0]","[0.0, 1.0, 2.0, 160.0, 80.0, 1.0, 6.0, 2.0, 160.0, -0.0]",0.5877355073971178
2906,8449,1,"[0, 1, 2, 120, 120, 2, 6, 0, 40, 10]","[0.0, 1.0, 2.0, 120.0, 120.0, 1.0, 6.0, 2.0, 40.0, 10.0]",0.5877690229511414
2907,3496,1,"[0, 1, 3, 60, 60, 2, 6, 0, 50, 10]","[0.0, 1.0, 3.0, 60.0, 60.0, 1.0, 6.0, 2.0, 50.0, 10.0]",0.587771033521312
2908,1274,1,"[0, 1, 3, 350, 350, 2, 5, 0, 80, 40]","[0.0, 1.0, 3.0, 350.0, 350.0, 1.0, 5.0, 2.0, 80.0, 40.0]",0.5877966287265954
2909,3366,1,"[0, 1, 2, 310, 310, 2, 6, 0, 0, 0]","[0.0, 1.0, 2.0, 310.0, 310.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5878464083646767
2910,8708,0,"[1, 0, 2, 1350, 710, 2, 6, 0, 1350, 90]","[1.0, 0.0, 2.0, 1350.0, 710.0, 1.0, 5.0, 1.0, 1350.0, 21.0]",0.5878622560966136
2911,3564,1,"[0, 1, 3, 2200, 170, 0, 6, 0, 2200, 150]","[0.0, 1.0, 3.0, 2200.0, 169.0, -0.0, 5.0, 2.0, 2200.0, 32.0]",0.5878810508606771
2912,3139,0,"[1, 0, 3, 1340, 1350, 3, 6, 0, 0, 0]","[1.0, 0.0, 3.0, 1340.0, 1350.0, 2.0, 6.0, 2.0, 0.0, -0.0]",0.5879012543435986
2913,1331,1,"[0, 1, 3, 20, 20, 2, 6, 0, 0, 20]","[0.0, 1.0, 3.0, 20.0, 20.0, 1.0, 6.0, 2.0, 0.0, 20.0]",0.5879339553479059
2914,7916,1,"[0, 1, 3, 20, 20, 2, 6, 0, 0, 20]","[0.0, 1.0, 3.0, 20.0, 20.0, 1.0, 6.0, 2.0, 0.0, 20.0]",0.5879339553479059
2915,436,1,"[0, 1, 3, 130, 210, 2, 6, 0, 30, 0]","[0.0, 1.0, 3.0, 130.0, 210.0, 1.0, 6.0, 2.0, 30.0, -0.0]",0.5879385409729514
2916,5415,1,"[0, 1, 3, 40, 80, 2, 6, 0, 40, 10]","[0.0, 1.0, 3.0, 40.0, 80.0, 1.0, 6.0, 2.0, 40.0, 10.0]",0.5879716805214782
2917,7014,1,"[0, 1, 3, 60, 60, 2, 6, 0, 60, 10]","[0.0, 1.0, 3.0, 60.0, 60.0, 1.0, 6.0, 2.0, 60.0, 10.0]",0.5879997932338326
2918,2891,1,"[0, 1, 2, 40, 40, 2, 6, 0, 20, 20]","[0.0, 1.0, 2.0, 40.0, 40.0, 1.0, 6.0, 2.0, 20.0, 20.0]",0.5880051166995521
2919,2913,0,"[1, 0, 1, 110, 110, 3, 6, 0, 60, 100]","[1.0, 0.0, 1.0, 110.0, 110.0, 2.0, 5.0, 1.0, 60.0, 30.0]",0.5880492803163393
2920,1565,0,"[1, 0, 2, 250, 250, 2, 6, 0, 240, 250]","[1.0, 0.0, 2.0, 250.0, 250.0, 1.0, 6.0, 1.0, 240.0, 123.0]",0.5881019891464611
2921,2497,1,"[0, 1, 3, 390, 190, 1, 6, 0, 390, 150]","[0.0, 1.0, 3.0, 390.0, 190.0, 0.0, 6.0, 1.0, 390.0, 23.0]",0.588103626219221
2922,3906,1,"[0, 1, 3, 80, 250, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 80.0, 250.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5881417616176252
2923,2237,1,"[0, 1, 3, 20, 20, 2, 6, 0, 10, 20]","[0.0, 1.0, 3.0, 20.0, 20.0, 1.0, 6.0, 2.0, 10.0, 20.0]",0.5881626879983438
2924,2788,1,"[0, 1, 1, 6390, 200, 0, 0, 1, 6390, 200]","[0.0, 1.0, 1.0, 6390.0, 198.0, -0.0, -0.0, 3.0, 6390.0, 24.0]",0.588171935776201
2925,7505,1,"[0, 1, 3, 5160, 190, 0, 0, 0, 5110, 190]","[0.0, 1.0, 3.0, 5160.0, 185.0, -0.0, -0.0, 2.0, 5110.0, 14.0]",0.5882153623088802
2926,6897,1,"[0, 1, 3, 290, 290, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 290.0, 290.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5882327188334535
2927,3349,1,"[0, 1, 3, 150, 150, 2, 6, 0, 10, 10]","[0.0, 1.0, 3.0, 150.0, 150.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5882354367546269
2928,3576,1,"[0, 1, 3, 170, 60, 2, 6, 0, 170, 0]","[0.0, 1.0, 3.0, 170.0, 60.0, 1.0, 6.0, 2.0, 170.0, -0.0]",0.5882584385803438
2929,9359,1,"[0, 1, 2, 3410, 3170, 1, 5, 0, 170, 0]","[0.0, 1.0, 2.0, 3410.0, 3170.0, 0.0, 5.0, 2.0, 170.0, -0.0]",0.5882688599622012
2930,5160,1,"[0, 1, 3, 160, 160, 2, 6, 0, 10, 10]","[0.0, 1.0, 3.0, 160.0, 160.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5883886649585452
2931,4861,1,"[0, 1, 3, 50, 50, 2, 6, 0, 0, 20]","[0.0, 1.0, 3.0, 50.0, 50.0, 1.0, 6.0, 2.0, 0.0, 20.0]",0.5883936895740263
2932,5732,1,"[0, 1, 2, 250, 20, 2, 6, 0, 250, 0]","[0.0, 1.0, 2.0, 250.0, 20.0, 1.0, 6.0, 2.0, 250.0, -0.0]",0.5884138975700659
2933,3017,0,"[1, 0, 3, 400, 400, 3, 6, 0, 160, 60]","[1.0, 0.0, 3.0, 400.0, 400.0, 2.0, 6.0, 2.0, 160.0, 60.0]",0.588488284404123
2934,88,1,"[0, 1, 3, 170, 170, 2, 6, 0, 10, 10]","[0.0, 1.0, 3.0, 170.0, 170.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.588541876026687
2935,6079,1,"[0, 1, 3, 150, 150, 2, 6, 0, 110, 0]","[0.0, 1.0, 3.0, 150.0, 150.0, 1.0, 6.0, 2.0, 110.0, -0.0]",0.5886030714577244
2936,2842,1,"[0, 1, 3, 2330, 170, 0, 6, 0, 2250, 150]","[0.0, 1.0, 3.0, 2330.0, 170.0, -0.0, 5.0, 2.0, 2250.0, 28.0]",0.5886253774703583
2937,1511,1,"[0, 1, 2, 5440, 210, 0, 0, 0, 5180, 190]","[0.0, 1.0, 2.0, 5440.0, 210.0, -0.0, -0.0, 2.0, 5180.0, 11.0]",0.5886316180433102
2938,9846,0,"[1, 0, 3, 120, 100, 3, 6, 0, 120, 90]","[1.0, 0.0, 3.0, 120.0, 99.0, 2.0, 5.0, 1.0, 120.0, 17.0]",0.5886729112619766
2939,1766,1,"[0, 1, 1, 410, 410, 2, 6, 0, 0, 0]","[0.0, 1.0, 1.0, 410.0, 410.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.58868602797108
2940,1149,1,"[0, 1, 3, 4810, 220, 0, 0, 0, 4810, 220]","[0.0, 1.0, 3.0, 4810.0, 218.0, -0.0, -0.0, 2.0, 4810.0, 41.0]",0.588738736163855
2941,9999,1,"[0, 1, 3, 280, 280, 2, 6, 0, 30, 0]","[0.0, 1.0, 3.0, 280.0, 280.0, 1.0, 6.0, 2.0, 30.0, -0.0]",0.5887654840257923
2942,8214,1,"[0, 1, 2, 40, 70, 2, 6, 0, 30, 20]","[0.0, 1.0, 2.0, 40.0, 70.0, 1.0, 6.0, 2.0, 30.0, 20.0]",0.5887855537169151
2943,9321,1,"[0, 1, 3, 160, 100, 2, 6, 0, 160, 0]","[0.0, 1.0, 3.0, 160.0, 100.0, 1.0, 6.0, 2.0, 160.0, -0.0]",0.5887960968906216
2944,9566,0,"[1, 0, 3, 150, 150, 3, 6, 0, 90, 90]","[1.0, 0.0, 3.0, 150.0, 150.0, 2.0, 5.0, 1.0, 90.0, 16.0]",0.5888143489496126
2945,3338,1,"[0, 1, 3, 260, 280, 2, 6, 0, 30, 0]","[0.0, 1.0, 3.0, 260.0, 280.0, 1.0, 6.0, 2.0, 30.0, -0.0]",0.5888268698015102
2946,3158,1,"[0, 1, 1, 30, 30, 2, 6, 0, 10, 30]","[0.0, 1.0, 1.0, 30.0, 30.0, 1.0, 6.0, 2.0, 10.0, 30.0]",0.588849662065432
2947,3024,1,"[0, 1, 1, 70, 70, 2, 6, 0, 70, 20]","[0.0, 1.0, 1.0, 70.0, 70.0, 1.0, 6.0, 2.0, 70.0, 20.0]",0.5889154559424578
2948,3465,0,"[1, 0, 3, 2020, 2060, 3, 5, 0, 40, 0]","[1.0, 0.0, 3.0, 2020.0, 2060.0, 2.0, 5.0, 2.0, 40.0, -0.0]",0.5889254765100089
2949,9758,1,"[0, 1, 3, 70, 70, 2, 6, 0, 10, 20]","[0.0, 1.0, 3.0, 70.0, 70.0, 1.0, 6.0, 2.0, 10.0, 20.0]",0.5889286981403971
2950,4295,1,"[0, 1, 3, 150, 120, 2, 6, 0, 150, 0]","[0.0, 1.0, 3.0, 150.0, 120.0, 1.0, 6.0, 2.0, 150.0, -0.0]",0.5889659051226525
2951,2160,1,"[0, 1, 2, 490, 190, 1, 6, 0, 220, 180]","[0.0, 1.0, 2.0, 490.0, 187.0, 0.0, 6.0, 1.0, 220.0, 49.0]",0.58897371726756
2952,2430,0,"[1, 0, 1, 7940, 4140, 0, 0, 3, 7880, 220]","[1.0, 0.0, 1.0, 7940.0, 4135.0, -0.0, -0.0, 5.0, 7880.0, 40.0]",0.588987128019064
2953,9275,1,"[0, 1, 3, 270, 60, 2, 5, 0, 190, 60]","[0.0, 1.0, 3.0, 270.0, 60.0, 1.0, 5.0, 2.0, 190.0, 60.0]",0.5890621466385468
2954,7765,1,"[0, 1, 3, 240, 240, 2, 6, 0, 70, 0]","[0.0, 1.0, 3.0, 240.0, 240.0, 1.0, 6.0, 2.0, 70.0, -0.0]",0.5890671926788837
2955,5406,1,"[0, 1, 3, 30, 60, 2, 6, 0, 20, 20]","[0.0, 1.0, 3.0, 30.0, 60.0, 1.0, 6.0, 2.0, 20.0, 20.0]",0.5890961840164233
2956,1942,1,"[0, 1, 1, 70, 260, 2, 6, 0, 10, 10]","[0.0, 1.0, 1.0, 70.0, 260.0, 1.0, 6.0, 2.0, 10.0, 10.0]",0.5891187019305818
2957,4662,0,"[1, 0, 3, 550, 290, 3, 6, 0, 550, 30]","[1.0, 0.0, 3.0, 550.0, 290.0, 2.0, 6.0, 2.0, 550.0, 30.0]",0.5891654103866808
2958,158,0,"[1, 0, 2, 7150, 280, 0, 0, 0, 6910, 280]","[1.0, 0.0, 2.0, 7150.0, 280.0, -0.0, -0.0, 2.0, 6910.0, 98.0]",0.5892104678946285
2959,4116,1,"[0, 1, 3, 540, 400, 1, 6, 0, 290, 150]","[0.0, 1.0, 3.0, 540.0, 400.0, 0.0, 6.0, 1.0, 290.0, 17.0]",0.5892184687858777
2960,7250,1,"[0, 1, 3, 1990, 2000, 1, 3, 0, 1630, 30]","[0.0, 1.0, 3.0, 1990.0, 2000.0, 0.0, 3.0, 2.0, 1630.0, 30.0]",0.589223827064931
2961,8502,1,"[0, 1, 2, 30, 30, 2, 6, 0, 0, 30]","[0.0, 1.0, 2.0, 30.0, 30.0, 1.0, 6.0, 2.0, 0.0, 30.0]",0.5893134020549446
2962,645,0,"[1, 0, 2, 140, 330, 3, 6, 0, 80, 80]","[1.0, 0.0, 2.0, 140.0, 330.0, 2.0, 5.0, 1.0, 80.0, 3.0]",0.589314949009192
2963,6794,1,"[0, 1, 2, 20, 110, 2, 6, 0, 20, 20]","[0.0, 1.0, 2.0, 20.0, 110.0, 1.0, 6.0, 2.0, 20.0, 20.0]",0.5893536848856871
2964,2029,1,"[0, 1, 2, 410, 410, 2, 6, 0, 0, 0]","[0.0, 1.0, 2.0, 410.0, 410.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5893783528577838
2965,8476,1,"[0, 1, 2, 5200, 190, 0, 0, 0, 5200, 190]","[0.0, 1.0, 2.0, 5200.0, 190.0, -0.0, -0.0, 2.0, 5200.0, 7.0]",0.5894575782532387
2966,5915,1,"[0, 1, 3, 200, 200, 2, 6, 0, 30, 10]","[0.0, 1.0, 3.0, 200.0, 200.0, 1.0, 6.0, 2.0, 30.0, 10.0]",0.5894584758338326
2967,647,0,"[0, 0, 1, 20, 20, 2, 6, 0, 20, 0]","[0.0, 0.0, 1.0, 20.0, 20.0, 1.0, 6.0, 2.0, 20.0, -0.0]",0.5894689134228991
2968,2692,0,"[1, 0, 2, 150, 150, 3, 6, 0, 150, 90]","[1.0, 0.0, 2.0, 150.0, 150.0, 2.0, 5.0, 1.0, 150.0, 12.0]",0.589493371899223
2969,3038,0,"[1, 0, 3, 6610, 3990, 1, 0, 0, 3450, 140]","[1.0, 0.0, 3.0, 6610.0, 3990.0, 0.0, -0.0, 1.0, 3450.0, 6.0]",0.5894942056262256
2970,7818,1,"[0, 1, 2, 270, 160, 2, 6, 0, 20, 20]","[0.0, 1.0, 2.0, 270.0, 160.0, 1.0, 6.0, 2.0, 20.0, 20.0]",0.5895056260419652
2971,9333,1,"[0, 1, 3, 5570, 170, 0, 0, 0, 5490, 160]","[0.0, 1.0, 3.0, 5570.0, 170.0, -0.0, -0.0, 3.0, 5490.0, 113.0]",0.5895206127685442
2972,8549,1,"[0, 1, 2, 340, 200, 1, 6, 0, 50, 200]","[0.0, 1.0, 2.0, 340.0, 196.0, 0.0, 6.0, 1.0, 50.0, 66.0]",0.5895685261986621
2973,3585,1,"[0, 1, 2, 190, 210, 1, 6, 0, 190, 180]","[0.0, 1.0, 2.0, 190.0, 206.0, 0.0, 6.0, 1.0, 190.0, 46.0]",0.5895762019466879
2974,3548,1,"[0, 1, 3, 8630, 2440, 0, 0, 3, 6180, 320]","[0.0, 1.0, 3.0, 8630.0, 2435.0, -0.0, -0.0, 4.0, 6180.0, -0.0]",0.5895944729008153
2975,3880,1,"[0, 1, 3, 380, 380, 2, 6, 0, 0, 0]","[0.0, 1.0, 3.0, 380.0, 380.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5896111561996198
2976,1079,1,"[0, 1, 2, 430, 930, 2, 5, 0, 70, 0]","[0.0, 1.0, 2.0, 430.0, 930.0, 1.0, 5.0, 2.0, 70.0, -0.0]",0.5896202470515626
2977,355,0,"[0, 0, 1, 60, 60, 2, 6, 0, 0, 0]","[0.0, 0.0, 1.0, 60.0, 60.0, 1.0, 6.0, 2.0, 0.0, -0.0]",0.5896243077587209
2978,4040,1,"[0, 1, 3, 6820, 3050, 0, 0, 4, 6680, 310]","[0.0, 1.0, 3.0, 6820.0, 3050.0, -0.0, -0.0, 6.0, 6680.0, 126.0]",0.5896300872397465
2979,6068,1,"[0, 1, 2, 90, 50, 2, 6, 0, 90, 20]","[0.0, 1.0, 2.0, 90.0, 50.0, 1.0, 6.0, 2.0, 90.0, 20.0]",0.5896357428643229
2980,6030,0,"[1, 0, 3, 13090, 580, 0, 0, 6, 12330, 520]","[1.0, 0.0, 3.0, 13090.0, 574.0, -0.0, -0.0, 6.0, 12330.0, 63.0]",0.58965262463795
2981,5814,0,"[1, 0, 2, 510, 510, 3, 6, 0, 0, 80]","[1.0, 0.0, 2.0, 510.0, 508.0, 2.0, 5.0, 1.0, 0.0, 2.0]",0.5896598775158342
2982,6247,1,"[0, 1, 3, 230, 230, 2, 6, 0, 20, 10]","[0.0, 1.0, 3.0, 230.0, 230.0, 1.0, 6.0, 2.0, 20.0, 10.0]",0.5896892576314727
2983,4938,0,"[1, 0, 3, 260, 260, 2, 6, 0, 190, 260]","[1.0, 0.0, 3.0, 260.0, 258.0, 1.0, 6.0, 1.0, 190.0, 125.0]",0.5897229736820828
2984,4264,0,"[1, 0, 2, 6190, 250, 0, 2, 0, 6130, 250]","[1.0, 0.0, 2.0, 6190.0, 246.0, -0.0, 2.0, 2.0, 6130.0, 66.0]",0.5897339341914869
2985,7090,0,"[1, 0, 2, 1140, 570, 1, 4, 0, 0, 570]","[1.0, 0.0, 2.0, 1140.0, 566.0, 0.0, 4.0, 1.0, 0.0, 435.0]",0.5897675692899214
2986,7412,1,"[0, 1, 0, 5180, 200, 0, 0, 0, 5180, 200]","[0.0, 1.0, -0.0, 5180.0, 200.0, -0.0, -0.0, 2.0, 5180.0, 15.0]",0.5897790747826336
2987,234,1,"[0, 1, 3, 230, 120, 2, 6, 0, 30, 20]","[0.0, 1.0, 3.0, 230.0, 120.0, 1.0, 6.0, 2.0, 30.0, 20.0]",0.5898137867542437
2988,8856,0,"[1, 0, 2, 2430, 2430, 3, 4, 0, 10, 40]","[1.0, 0.0, 2.0, 2430.0, 2430.0, 2.0, 4.0, 2.0, 10.0, 40.0]",0.5899076766050597
2989,2843,1,"[0, 1, 2, 370, 370, 2, 6, 0, 50, 0]","[0.0, 1.0, 2.0, 370.0, 370.0, 1.0, 6.0, 2.0, 50.0, -0.0]",0.5899083647224024
